month,pct,doacs,perc_doacs
2012-04-01,07T,10,0.6305170239596469
2012-04-01,07V,0,0.0
2012-04-01,07W,6,0.22598870056497175
2012-04-01,07X,1,0.03227888960619754
2012-04-01,07Y,2,0.08568980291345331
2012-04-01,08A,1,0.0429000429000429
2012-04-01,08C,10,0.7434944237918215
2012-04-01,08D,2,0.10178117048346055
2012-04-01,08E,2,0.07443245254931151
2012-04-01,08F,2,0.09086778736937755
2012-04-01,08G,4,0.14388489208633093
2012-04-01,08H,3,0.2377179080824089
2012-04-01,08J,1,0.0591016548463357
2012-04-01,08K,3,0.1431297709923664
2012-04-01,08L,1,0.043706293706293704
2012-04-01,08M,3,0.15723270440251574
2012-04-01,08N,2,0.1029336078229542
2012-04-01,08P,0,0.0
2012-04-01,08Q,7,0.38716814159292035
2012-04-01,08R,2,0.09596928982725528
2012-04-01,08T,7,0.287828947368421
2012-04-01,08V,2,0.1557632398753894
2012-04-01,08W,3,0.17533606078316774
2012-04-01,08X,16,0.724309642372114
2012-04-01,08Y,8,0.4914004914004914
2012-04-01,09A,13,0.8119925046845722
2012-04-01,09C,4,0.21680216802168023
2012-04-01,09D,5,0.16388069485414616
2012-04-01,09E,2,0.19782393669634024
2012-04-01,09F,20,0.47494656851104256
2012-04-01,09G,10,0.09713453132588634
2012-04-01,09H,2,0.0966183574879227
2012-04-01,09J,1,0.031416902293433864
2012-04-01,09L,0,0.0
2012-04-01,09N,14,0.40427375108287616
2012-04-01,09P,20,0.44043162299053074
2012-04-01,09W,4,0.0791295746785361
2012-04-01,09X,7,0.21604938271604937
2012-04-01,09Y,10,0.2299379167624741
2012-04-01,10A,2,0.4750593824228029
2012-04-01,10C,1,0.08305647840531562
2012-04-01,10D,5,0.29797377830750893
2012-04-01,10E,6,0.2958579881656805
2012-04-01,10J,17,0.7169970476592155
2012-04-01,10K,7,0.20443925233644858
2012-04-01,10L,3,0.10897203051216856
2012-04-01,10Q,20,0.2425418384671356
2012-04-01,10R,9,0.36072144288577157
2012-04-01,10V,26,0.6842105263157895
2012-04-01,10X,7,0.2697495183044316
2012-04-01,11A,40,0.44994375703037126
2012-04-01,11D,0,0.0
2012-04-01,11E,1,0.028851702250432775
2012-04-01,11J,13,0.07538416932444186
2012-04-01,11M,41,0.31657787043471547
2012-04-01,11N,34,0.32805866460825933
2012-04-01,11X,306,2.4890190336749636
2012-04-01,12D,2,0.046674445740956826
2012-04-01,12F,8,0.1249024199843872
2012-04-01,13T,37,0.5817610062893082
2012-04-01,14L,12,0.19897197811308243
2012-04-01,14Y,5,0.06418485237483953
2012-04-01,15A,20,0.32599837000814996
2012-04-01,15C,149,1.2133550488599347
2012-04-01,15D,3,0.06821282401091405
2012-04-01,15E,9,0.06848272713437834
2012-04-01,15F,12,0.10320805022791778
2012-04-01,15M,23,0.20561416055784018
2012-04-01,15N,52,0.20292682926829267
2012-04-01,99A,1,0.012891581797086502
2012-04-01,99C,14,0.47570506286102615
2012-04-01,99D,3,0.07585335018963338
2012-04-01,99E,6,0.16802016241949033
2012-04-01,99F,16,0.5726556907659269
2012-04-01,99G,16,0.6971677559912853
2012-04-01,99H,17,0.4318008636017272
2012-04-01,99J,11,0.1290171240910157
2012-04-01,99K,4,0.12224938875305623
2012-04-01,99M,15,0.5018400802944128
2012-04-01,99N,2,0.020650490449148167
2012-05-01,00C,22,1.5907447577729574
2012-05-01,00D,49,0.7592190889370932
2012-05-01,00J,17,0.3576688407321692
2012-05-01,00K,26,0.4867090977162112
2012-05-01,00L,50,0.8695652173913043
2012-05-01,00M,46,0.7356468894930434
2012-05-01,00N,6,0.20154517971111857
2012-05-01,00P,23,0.46305617072679683
2012-05-01,00Q,3,0.1525940996948118
2012-05-01,00R,2,0.057126535275635534
2012-05-01,00T,19,0.45783132530120485
2012-05-01,00V,6,0.20020020020020018
2012-05-01,00X,3,0.12340600575894693
2012-05-01,00Y,1,0.04319654427645788
2012-05-01,01A,13,0.23239184840900964
2012-05-01,01C,6,0.14381591562799617
2012-05-01,01D,8,0.26872690628149143
2012-05-01,01E,9,0.40286481647269473
2012-05-01,01F,0,0.0
2012-05-01,01G,3,0.093603744149766
2012-05-01,01H,32,0.4443827246215803
2012-05-01,01J,0,0.0
2012-05-01,01K,16,0.24464831804281345
2012-05-01,01R,1,0.02962962962962963
2012-05-01,01T,1,0.03059039461609055
2012-05-01,01V,3,0.12547051442910914
2012-05-01,01W,5,0.10711225364181663
2012-05-01,01X,5,0.1121830827911151
2012-05-01,01Y,36,1.0098176718092566
2012-05-01,02A,11,0.3791795932437091
2012-05-01,02D,0,0.0
2012-05-01,02E,4,0.1413427561837456
2012-05-01,02F,1,0.025284450063211124
2012-05-01,02G,0,0.0
2012-05-01,02H,2,0.04320587599913588
2012-05-01,02M,1,0.024348672997321647
2012-05-01,02N,14,0.3968253968253968
2012-05-01,02P,12,0.2012072434607646
2012-05-01,02Q,3,0.11248593925759282
2012-05-01,02R,18,0.6615214994487321
2012-05-01,02T,5,0.15698587127158556
2012-05-01,02W,8,3.2128514056224895
2012-05-01,02X,3,0.0476341695776437
2012-05-01,02Y,42,0.49686501833668517
2012-05-01,03A,3,0.10416666666666667
2012-05-01,03D,24,0.5888125613346418
2012-05-01,03E,18,0.5610972568578554
2012-05-01,03F,5,0.08909479686386315
2012-05-01,03H,6,0.17543859649122806
2012-05-01,03J,2,0.06531678641410843
2012-05-01,03K,11,0.28623471246422066
2012-05-01,03L,3,0.08317161075686166
2012-05-01,03M,51,1.5115589804386484
2012-05-01,03N,18,0.18086816720257234
2012-05-01,03Q,38,0.6492397061336067
2012-05-01,03R,5,0.0600817111271329
2012-05-01,03T,15,0.2402306213965407
2012-05-01,03V,0,0.0
2012-05-01,03W,3,0.05501558774986246
2012-05-01,04C,0,0.0
2012-05-01,04D,0,0.0
2012-05-01,04E,2,0.1141552511415525
2012-05-01,04F,5,0.22114108801415305
2012-05-01,04G,8,0.07377351530800443
2012-05-01,04H,5,0.33400133600534404
2012-05-01,04K,3,0.1671309192200557
2012-05-01,04L,5,0.4306632213608958
2012-05-01,04M,2,0.22779043280182232
2012-05-01,04N,0,0.0
2012-05-01,04Q,4,0.12464942349641632
2012-05-01,04V,3,0.05834305717619603
2012-05-01,04Y,3,0.14527845036319612
2012-05-01,05A,3,0.04166666666666667
2012-05-01,05C,0,0.0
2012-05-01,05D,7,0.4369538077403246
2012-05-01,05F,9,0.22332506203473945
2012-05-01,05G,3,0.07048872180451127
2012-05-01,05H,0,0.0
2012-05-01,05J,7,0.2846685644570964
2012-05-01,05L,17,0.28779414254274593
2012-05-01,05N,7,0.12987012987012986
2012-05-01,05Q,11,0.3290457672749028
2012-05-01,05R,27,0.46801872074883
2012-05-01,05T,34,0.5839917554105118
2012-05-01,05V,4,0.13315579227696406
2012-05-01,05W,9,0.17671313567641864
2012-05-01,05X,0,0.0
2012-05-01,05Y,1,0.02269117313365101
2012-05-01,06A,7,0.20777678836449986
2012-05-01,06D,2,0.12300123001230012
2012-05-01,06F,11,0.14627659574468085
2012-05-01,06H,18,0.11336440357727674
2012-05-01,06K,8,0.061120024448009784
2012-05-01,06L,5,0.056072670180554
2012-05-01,06M,9,0.2001779359430605
2012-05-01,06N,19,0.24566847685544352
2012-05-01,06P,6,0.270392068499324
2012-05-01,06Q,19,0.2838362712877204
2012-05-01,06T,7,0.08605851979345956
2012-05-01,06V,6,0.1129305477131564
2012-05-01,06W,7,0.24297119055883376
2012-05-01,06Y,2,0.03718163227365681
2012-05-01,07G,0,0.0
2012-05-01,07H,7,0.10178857059764432
2012-05-01,07J,2,0.04028197381671702
2012-05-01,07K,10,0.19406171162429653
2012-05-01,07L,5,0.21616947686986598
2012-05-01,07M,21,0.5404014410705096
2012-05-01,07N,5,0.19142419601837674
2012-05-01,07P,1,0.0392156862745098
2012-05-01,07Q,5,0.11534025374855825
2012-05-01,07R,3,0.14940239043824702
2012-05-01,07T,21,1.220220801859384
2012-05-01,07V,2,0.05934718100890207
2012-05-01,07W,4,0.1440922190201729
2012-05-01,07X,1,0.02836074872376631
2012-05-01,07Y,2,0.07785130400934215
2012-05-01,08A,5,0.21231422505307856
2012-05-01,08C,8,0.5034612964128383
2012-05-01,08D,2,0.09532888465204957
2012-05-01,08E,0,0.0
2012-05-01,08F,4,0.16501650165016502
2012-05-01,08G,6,0.19224607497596924
2012-05-01,08H,1,0.07153075822603719
2012-05-01,08J,1,0.05037783375314861
2012-05-01,08K,8,0.340280731603573
2012-05-01,08L,3,0.11714174150722373
2012-05-01,08M,0,0.0
2012-05-01,08N,4,0.19860973187686196
2012-05-01,08P,2,0.09442870632672333
2012-05-01,08Q,5,0.2521432173474533
2012-05-01,08R,3,0.1254180602006689
2012-05-01,08T,7,0.27899561578318055
2012-05-01,08V,1,0.06863417982155114
2012-05-01,08W,17,0.9523809523809524
2012-05-01,08X,17,0.7071547420965058
2012-05-01,08Y,6,0.3462204270051933
2012-05-01,09A,9,0.5160550458715597
2012-05-01,09C,10,0.4880429477794046
2012-05-01,09D,5,0.15101177891875567
2012-05-01,09E,12,1.0978956999085088
2012-05-01,09F,33,0.6863560732113144
2012-05-01,09G,22,0.18512285425782565
2012-05-01,09H,2,0.08609556607834697
2012-05-01,09J,2,0.05762028233938346
2012-05-01,09L,2,0.07833920877399138
2012-05-01,09N,30,0.7976601967561818
2012-05-01,09P,28,0.5397070161912104
2012-05-01,09W,7,0.1210444406017638
2012-05-01,09X,10,0.29542097488921715
2012-05-01,09Y,11,0.2356469580119966
2012-05-01,10A,7,1.364522417153996
2012-05-01,10C,1,0.07112375533428165
2012-05-01,10D,8,0.42350449973530974
2012-05-01,10E,16,0.7067137809187279
2012-05-01,10J,29,1.124031007751938
2012-05-01,10K,11,0.28653295128939826
2012-05-01,10L,5,0.1718803712616019
2012-05-01,10Q,27,0.297029702970297
2012-05-01,10R,10,0.3419972640218878
2012-05-01,10V,35,0.7974481658692184
2012-05-01,10X,10,0.34258307639602603
2012-05-01,11A,56,0.5559968228752978
2012-05-01,11D,0,0.0
2012-05-01,11E,2,0.05046681806712087
2012-05-01,11J,20,0.10160020320040639
2012-05-01,11M,72,0.5080440304826418
2012-05-01,11N,71,0.6114891051589011
2012-05-01,11X,407,3.0826327349844735
2012-05-01,12D,2,0.04287245444801715
2012-05-01,12F,11,0.15902848055515398
2012-05-01,13T,57,0.8003369839932603
2012-05-01,14L,13,0.19362526064938934
2012-05-01,14Y,14,0.16166281755196305
2012-05-01,15A,24,0.3377427526034337
2012-05-01,15C,257,1.8956996385631038
2012-05-01,15D,1,0.020601565718994644
2012-05-01,15E,9,0.061261997141106805
2012-05-01,15F,18,0.13542999021894517
2012-05-01,15M,29,0.22921277268416063
2012-05-01,15N,94,0.3347936033051964
2012-05-01,99A,2,0.023001725129384705
2012-05-01,99C,20,0.6142506142506142
2012-05-01,99D,1,0.023337222870478413
2012-05-01,99E,6,0.1465917419985341
2012-05-01,99F,23,0.7393121182899389
2012-05-01,99G,11,0.425531914893617
2012-05-01,99H,28,0.5970149253731344
2012-05-01,99J,25,0.2580511973575558
2012-05-01,99K,10,0.273972602739726
2012-05-01,99M,15,0.45454545454545453
2012-05-01,99N,7,0.06439742410303588
2012-06-01,00C,35,2.734375
2012-06-01,00D,61,1.0531767955801106
2012-06-01,00J,16,0.36815462494247586
2012-06-01,00K,28,0.5598880223955209
2012-06-01,00L,58,1.0959939531368101
2012-06-01,00M,48,0.85515766969535
2012-06-01,00N,9,0.34802784222737815
2012-06-01,00P,34,0.7513812154696132
2012-06-01,00Q,4,0.21108179419525064
2012-06-01,00R,4,0.12907389480477574
2012-06-01,00T,29,0.7197815835194837
2012-06-01,00V,6,0.22263450834879409
2012-06-01,00X,5,0.22614201718679333
2012-06-01,00Y,1,0.047778308647873864
2012-06-01,01A,11,0.2137582588418189
2012-06-01,01C,7,0.1813001813001813
2012-06-01,01D,15,0.5535055350553505
2012-06-01,01E,19,0.9880395215808632
2012-06-01,01F,2,0.10090817356205853
2012-06-01,01G,1,0.0355998576005696
2012-06-01,01H,35,0.5106507149110009
2012-06-01,01J,4,0.1174053419430584
2012-06-01,01K,14,0.23513604299630503
2012-06-01,01R,2,0.06435006435006435
2012-06-01,01T,0,0.0
2012-06-01,01V,1,0.04502476361999099
2012-06-01,01W,4,0.09119927040583675
2012-06-01,01X,4,0.10419380046887211
2012-06-01,01Y,30,0.8973975471133713
2012-06-01,02A,8,0.3237555645487657
2012-06-01,02D,0,0.0
2012-06-01,02E,1,0.03732736095558044
2012-06-01,02F,4,0.11229646266142618
2012-06-01,02G,0,0.0
2012-06-01,02H,3,0.07125890736342043
2012-06-01,02M,4,0.10796221322537111
2012-06-01,02N,16,0.4804804804804805
2012-06-01,02P,9,0.17428350116189
2012-06-01,02Q,4,0.16240357287860333
2012-06-01,02R,25,0.9221689413500553
2012-06-01,02T,14,0.48848569434752265
2012-06-01,02W,9,3.8793103448275863
2012-06-01,02X,5,0.0891583452211127
2012-06-01,02Y,32,0.4034291477559254
2012-06-01,03A,5,0.19069412662090007
2012-06-01,03D,25,0.616827041697508
2012-06-01,03E,16,0.5203252032520325
2012-06-01,03F,3,0.05990415335463259
2012-06-01,03H,4,0.12630249447426586
2012-06-01,03J,1,0.035932446999640676
2012-06-01,03K,16,0.43895747599451307
2012-06-01,03L,3,0.09508716323296355
2012-06-01,03M,58,1.820464532328939
2012-06-01,03N,24,0.2770083102493075
2012-06-01,03Q,49,0.8907471368842028
2012-06-01,03R,5,0.0674399784192069
2012-06-01,03T,17,0.28323892035988
2012-06-01,03V,0,0.0
2012-06-01,03W,3,0.060876623376623376
2012-06-01,04C,0,0.0
2012-06-01,04D,2,0.049091801669121256
2012-06-01,04E,2,0.12143290831815423
2012-06-01,04F,11,0.5029721079103796
2012-06-01,04G,12,0.12020434739056396
2012-06-01,04H,1,0.07575757575757576
2012-06-01,04K,4,0.24183796856106407
2012-06-01,04L,5,0.5030181086519114
2012-06-01,04M,2,0.26702269692923897
2012-06-01,04N,0,0.0
2012-06-01,04Q,2,0.06718172657037286
2012-06-01,04V,4,0.08541533205210335
2012-06-01,04Y,4,0.1976284584980237
2012-06-01,05A,9,0.13761467889908258
2012-06-01,05C,2,0.06365372374283895
2012-06-01,05D,5,0.3543586109142452
2012-06-01,05F,5,0.13616557734204793
2012-06-01,05G,4,0.1027221366204417
2012-06-01,05H,0,0.0
2012-06-01,05J,4,0.19147917663954045
2012-06-01,05L,18,0.3345724907063197
2012-06-01,05N,8,0.1590773513620998
2012-06-01,05Q,11,0.3605375286791216
2012-06-01,05R,31,0.5685986793837124
2012-06-01,05T,35,0.6630043568857739
2012-06-01,05V,5,0.18917896329928113
2012-06-01,05W,8,0.16845651716150767
2012-06-01,05X,2,0.09537434430138292
2012-06-01,05Y,2,0.049850448654037885
2012-06-01,06A,8,0.25632809996795897
2012-06-01,06D,8,0.5242463958060288
2012-06-01,06F,14,0.19665683382497542
2012-06-01,06H,11,0.07317235415419411
2012-06-01,06K,15,0.12256904722993953
2012-06-01,06L,11,0.12824997085227935
2012-06-01,06M,9,0.21087160262417995
2012-06-01,06N,24,0.3319043009265662
2012-06-01,06P,5,0.23992322456813817
2012-06-01,06Q,17,0.2629137024435509
2012-06-01,06T,6,0.07996801279488205
2012-06-01,06V,3,0.05875440658049354
2012-06-01,06W,4,0.14947683109118087
2012-06-01,06Y,2,0.040535062829347386
2012-06-01,07G,1,0.04349717268377556
2012-06-01,07H,9,0.1383976626172536
2012-06-01,07J,5,0.10473397570171764
2012-06-01,07K,16,0.3198720511795282
2012-06-01,07L,8,0.37825059101654845
2012-06-01,07M,33,0.9285312324141812
2012-06-01,07N,8,0.30935808197989173
2012-06-01,07P,2,0.08093889113719142
2012-06-01,07Q,3,0.07202881152460984
2012-06-01,07R,3,0.1707455890722823
2012-06-01,07T,18,1.1235955056179776
2012-06-01,07V,2,0.06265664160401002
2012-06-01,07W,12,0.450281425891182
2012-06-01,07X,4,0.1286587327114828
2012-06-01,07Y,4,0.17969451931716085
2012-06-01,08A,3,0.131521262604121
2012-06-01,08C,12,0.8639308855291578
2012-06-01,08D,3,0.14822134387351776
2012-06-01,08E,4,0.1452960406828914
2012-06-01,08F,5,0.2175805047867711
2012-06-01,08G,9,0.30874785591766724
2012-06-01,08H,1,0.07575757575757576
2012-06-01,08J,0,0.0
2012-06-01,08K,8,0.37629350893697083
2012-06-01,08L,2,0.08729812309035355
2012-06-01,08M,1,0.0513083632632119
2012-06-01,08N,6,0.30991735537190085
2012-06-01,08P,2,0.09250693802035154
2012-06-01,08Q,5,0.25549310168625444
2012-06-01,08R,2,0.09021199819576003
2012-06-01,08T,9,0.3572846367606193
2012-06-01,08V,3,0.2255639097744361
2012-06-01,08W,7,0.38167938931297707
2012-06-01,08X,8,0.34617048896581565
2012-06-01,08Y,10,0.6093845216331505
2012-06-01,09A,44,2.630005977286312
2012-06-01,09C,25,1.2487512487512489
2012-06-01,09D,6,0.1890359168241966
2012-06-01,09E,34,3.177570093457944
2012-06-01,09F,40,0.892458723784025
2012-06-01,09G,25,0.22739676187011099
2012-06-01,09H,2,0.0889679715302491
2012-06-01,09J,3,0.08931229532598987
2012-06-01,09L,3,0.12195121951219512
2012-06-01,09N,28,0.7460698108180123
2012-06-01,09P,31,0.6739130434782609
2012-06-01,09W,12,0.22358859698155395
2012-06-01,09X,12,0.3815580286168521
2012-06-01,09Y,14,0.30561012879284
2012-06-01,10A,19,3.5781544256120528
2012-06-01,10C,4,0.3262642740619902
2012-06-01,10D,10,0.5889281507656066
2012-06-01,10E,20,0.9876543209876543
2012-06-01,10J,24,1.0020876826722338
2012-06-01,10K,12,0.33984706881903143
2012-06-01,10L,5,0.17895490336435219
2012-06-01,10Q,20,0.2365464222353637
2012-06-01,10R,13,0.49261083743842365
2012-06-01,10V,35,0.8460236886632826
2012-06-01,10X,13,0.4998077662437524
2012-06-01,11A,76,0.8115323011211959
2012-06-01,11D,0,0.0
2012-06-01,11E,13,0.3506878877798759
2012-06-01,11J,28,0.15756006977660234
2012-06-01,11M,93,0.6997216161312166
2012-06-01,11N,87,0.8070500927643784
2012-06-01,11X,487,3.892885691446842
2012-06-01,12D,3,0.0716674629718108
2012-06-01,12F,11,0.16623847665105032
2012-06-01,13T,76,1.1945928953159384
2012-06-01,14L,13,0.21645021645021645
2012-06-01,14Y,13,0.1574993942330991
2012-06-01,15A,25,0.379247572815534
2012-06-01,15C,349,2.7443579460564598
2012-06-01,15D,5,0.10834236186348861
2012-06-01,15E,15,0.11330160888284614
2012-06-01,15F,9,0.07420232500618353
2012-06-01,15M,25,0.22469890346935106
2012-06-01,15N,127,0.4825961392308862
2012-06-01,99A,3,0.03665241295051924
2012-06-01,99C,28,0.9380234505862647
2012-06-01,99D,6,0.15011258443832876
2012-06-01,99E,5,0.1352447930754666
2012-06-01,99F,25,0.8680555555555556
2012-06-01,99G,22,0.9446114212108201
2012-06-01,99H,30,0.7119126720455624
2012-06-01,99J,34,0.38742023701002737
2012-06-01,99K,10,0.29779630732578916
2012-06-01,99M,13,0.4399323181049069
2012-06-01,99N,20,0.2056978298878947
2012-07-01,00C,45,3.182461103253183
2012-07-01,00D,69,1.1380504700643246
2012-07-01,00J,27,0.6161570059333638
2012-07-01,00K,37,0.7269155206286837
2012-07-01,00L,79,1.4516721793458287
2012-07-01,00M,58,1.0010355540214015
2012-07-01,00N,13,0.4596888260254597
2012-07-01,00P,37,0.7632013201320133
2012-07-01,00Q,3,0.15408320493066258
2012-07-01,00R,7,0.20796197266785502
2012-07-01,00T,41,1.007123556865635
2012-07-01,00V,10,0.3683241252302026
2012-07-01,00X,4,0.17452006980802792
2012-07-01,00Y,1,0.04458314757021846
2012-07-01,01A,11,0.20572283523471105
2012-07-01,01C,11,0.2808271636456472
2012-07-01,01D,17,0.5958640028040658
2012-07-01,01E,17,0.8126195028680689
2012-07-01,01F,0,0.0
2012-07-01,01G,8,0.25940337224383914
2012-07-01,01H,34,0.4921829762594094
2012-07-01,01J,3,0.08571428571428572
2012-07-01,01K,16,0.2571933772705353
2012-07-01,01R,4,0.12228676245796392
2012-07-01,01T,3,0.1006036217303823
2012-07-01,01V,4,0.1773049645390071
2012-07-01,01W,7,0.15705631590756114
2012-07-01,01X,7,0.1724137931034483
2012-07-01,01Y,36,1.016661959898334
2012-07-01,02A,12,0.45351473922902497
2012-07-01,02D,3,0.14619883040935672
2012-07-01,02E,3,0.10948905109489052
2012-07-01,02F,6,0.16120365394948952
2012-07-01,02G,1,0.0649772579597141
2012-07-01,02H,4,0.08863283846665189
2012-07-01,02M,7,0.18592297476759628
2012-07-01,02N,19,0.5448809865213651
2012-07-01,02P,10,0.18719580681392736
2012-07-01,02Q,9,0.3464203233256351
2012-07-01,02R,25,0.927643784786642
2012-07-01,02T,21,0.7142857142857143
2012-07-01,02W,9,3.169014084507042
2012-07-01,02X,7,0.11695906432748539
2012-07-01,02Y,46,0.5661538461538462
2012-07-01,03A,8,0.2991772625280479
2012-07-01,03D,25,0.6194251734390486
2012-07-01,03E,22,0.7184846505551926
2012-07-01,03F,4,0.07603117278084015
2012-07-01,03H,5,0.148720999405116
2012-07-01,03J,3,0.10649627263045794
2012-07-01,03K,23,0.627900627900628
2012-07-01,03L,3,0.08779631255487269
2012-07-01,03M,64,1.9832661915091416
2012-07-01,03N,33,0.35752979414951247
2012-07-01,03Q,63,1.1035207566999474
2012-07-01,03R,1,0.013107877834578582
2012-07-01,03T,20,0.33478406427854035
2012-07-01,03V,0,0.0
2012-07-01,03W,3,0.05803830528148578
2012-07-01,04C,0,0.0
2012-07-01,04D,5,0.11614401858304298
2012-07-01,04E,2,0.11607661056297155
2012-07-01,04F,12,0.5369127516778524
2012-07-01,04G,20,0.1939299912731504
2012-07-01,04H,5,0.3385240352064997
2012-07-01,04K,7,0.4134672179562906
2012-07-01,04L,4,0.3787878787878788
2012-07-01,04M,2,0.24691358024691357
2012-07-01,04N,2,0.20964360587002098
2012-07-01,04Q,4,0.12845215157353884
2012-07-01,04V,5,0.10477787091366303
2012-07-01,04Y,8,0.3822264691829909
2012-07-01,05A,12,0.17572118904671255
2012-07-01,05C,6,0.18231540565177756
2012-07-01,05D,7,0.4807692307692308
2012-07-01,05F,8,0.209259743656814
2012-07-01,05G,5,0.1205109664979513
2012-07-01,05H,0,0.0
2012-07-01,05J,12,0.5006257822277848
2012-07-01,05L,27,0.47485051002462186
2012-07-01,05N,11,0.2153906402976307
2012-07-01,05Q,11,0.3483217226092464
2012-07-01,05R,47,0.8409375559134014
2012-07-01,05T,51,0.9451445515196442
2012-07-01,05V,10,0.36114120621162876
2012-07-01,05W,19,0.3904644471845458
2012-07-01,05X,4,0.18018018018018017
2012-07-01,05Y,1,0.023320895522388058
2012-07-01,06A,9,0.27565084226646247
2012-07-01,06D,5,0.3203074951953876
2012-07-01,06F,19,0.2553763440860215
2012-07-01,06H,17,0.10940214943046529
2012-07-01,06K,16,0.12731757778308267
2012-07-01,06L,10,0.11488970588235295
2012-07-01,06M,7,0.1590909090909091
2012-07-01,06N,25,0.34218450588557353
2012-07-01,06P,3,0.13774104683195593
2012-07-01,06Q,22,0.3404518724852987
2012-07-01,06T,14,0.18073844564936742
2012-07-01,06V,5,0.09384384384384384
2012-07-01,06W,8,0.29336266960029334
2012-07-01,06Y,3,0.060851926977687626
2012-07-01,07G,2,0.08213552361396304
2012-07-01,07H,7,0.10641532380662815
2012-07-01,07J,3,0.06338474540460595
2012-07-01,07K,17,0.33151326053042124
2012-07-01,07L,8,0.3589053387169134
2012-07-01,07M,16,0.4241781548250266
2012-07-01,07N,8,0.3237555645487657
2012-07-01,07P,5,0.19654088050314467
2012-07-01,07Q,8,0.19011406844106463
2012-07-01,07R,5,0.2562788313685289
2012-07-01,07T,16,0.9253903990746095
2012-07-01,07V,2,0.05824111822947001
2012-07-01,07W,15,0.5452562704471101
2012-07-01,07X,1,0.030959752321981428
2012-07-01,07Y,1,0.04159733777038269
2012-07-01,08A,2,0.08710801393728224
2012-07-01,08C,10,0.6983240223463687
2012-07-01,08D,9,0.42938931297709926
2012-07-01,08E,9,0.2987056090275473
2012-07-01,08F,5,0.22065313327449249
2012-07-01,08G,7,0.22668393782383417
2012-07-01,08H,5,0.35561877667140823
2012-07-01,08J,3,0.15503875968992248
2012-07-01,08K,5,0.21404109589041095
2012-07-01,08L,2,0.07993605115907274
